sample_name,tax_id,genus_name,taxon_name,aggregatescore,NT_r,NT_rpm,NT_zscore,NR_r,NR_rpm,NR_zscore
Yale-TB210,2610896,Streptococcus,Streptococcus sp. LPB0220,,651.0,75.7411,,4.0,0.4654,
Yale-TB210,2832643,"",Caudoviricetes sp.,,288.0,33.5076,,228.0,26.5268,
Yale-TB210,301,Pseudomonas,Pseudomonas oleovorans,,0,0,,2.0,0.2327,
Yale-TB210,1302,Streptococcus,Streptococcus gordonii,,89.0,10.3548,,49.0,5.7009,
Yale-TB210,1313,Streptococcus,Streptococcus pneumoniae,,233.0,27.1086,,870.0,101.221,
Yale-TB210,1573714,Pseudomonas,Pseudomonas sp. S04,,22.0,2.5596,,0,0,
Yale-TB210,296,Pseudomonas,Pseudomonas fragi,,327.0,38.0451,,176.0,20.4769,
Yale-TB210,178339,Pauljensenia,Pauljensenia hongkongensis,,114.0,13.2634,,17.0,1.9779,
Yale-TB210,490,Neisseria,Neisseria sicca,,40.0,4.6538,,28.0,3.2577,
Yale-TB210,43675,Rothia,Rothia mucilaginosa,,17464.0,2031.86,,9967.0,1159.62,
Yale-TB210,216778,Stenotrophomonas,Stenotrophomonas rhizophila,,17.0,1.9779,,0,0,
Yale-TB210,706438,Actinomyces,Actinomyces sp. oral taxon 171,,101.0,11.7509,,60.0,6.9808,
Yale-TB210,47671,Lautropia,Lautropia mirabilis,,126.0,14.6596,,91.0,10.5875,
Yale-TB210,52773,Schaalia,Schaalia meyeri,,186.0,21.6403,,29.0,3.374,
Yale-TB210,216816,Bifidobacterium,Bifidobacterium longum,,2.0,0.2327,,4.0,0.4654,
Yale-TB210,712623,Streptococcus,Streptococcus sp. oral taxon 061,,69.0,8.0279,,3.0,0.349,
Yale-TB210,2056231,Pseudomonas,Pseudomonas qingdaonensis,,45.0,5.2356,,29.0,3.374,
Yale-TB210,1303,Streptococcus,Streptococcus oralis,,932.0,108.434,,681.0,79.2315,
Yale-TB210,28131,Prevotella,Prevotella intermedia,,16.0,1.8615,,11.0,1.2798,
Yale-TB210,40324,Stenotrophomonas,Stenotrophomonas maltophilia,,4.0,0.4654,,2.0,0.2327,
Yale-TB210,1056807,Morococcus,Morococcus cerebrosus,,1.0,0.1163,,3.0,0.349,
Yale-TB210,1886807,Pseudomonas,Pseudomonas sp. TMW 2.1634,,21.0,2.4433,,2.0,0.2327,
Yale-TB210,484,Neisseria,Neisseria flavescens,,1.0,0.1163,,6.0,0.6981,
Yale-TB210,28037,Streptococcus,Streptococcus mitis,,730.0,84.9324,,616.0,71.669,
Yale-TB210,712633,Streptococcus,Streptococcus sp. oral taxon 431,,64.0,7.4461,,12.0,1.3962,
Yale-TB210,1177574,Prevotella,Prevotella jejuni,,148.0,17.2192,,60.0,6.9808,
Yale-TB210,641148,Neisseria,Neisseria sp. oral taxon 014,,2.0,0.2327,,0,0,
Yale-TB210,712122,Actinomyces,Actinomyces sp. oral taxon 414,,172.0,20.0115,,25.0,2.9086,
Yale-TB210,55565,Actinomyces,Actinomyces graevenitzii,,2291.0,266.548,,2110.0,245.49,
Yale-TB210,303,Pseudomonas,Pseudomonas putida,,28.0,3.2577,,41.0,4.7702,
Yale-TB210,1656,Actinomyces,Actinomyces viscosus,,55.0,6.399,,104.0,12.1,
Yale-TB210,78331,Mycobacterium,Mycobacterium canetti,,414.0,48.1672,,498.0,57.9402,
Yale-TB210,1318,Streptococcus,Streptococcus parasanguinis,,578.0,67.2479,,1136.0,132.169,
Yale-TB210,1379,Gemella,Gemella haemolysans,,161.0,18.7317,,120.0,13.9615,
Yale-TB210,287,Pseudomonas,Pseudomonas aeruginosa,,79.0,9.1913,,151.0,17.5682,
Yale-TB210,294,Pseudomonas,Pseudomonas fluorescens,,1645.0,191.389,,790.0,91.9132,
Yale-TB210,29466,Veillonella,Veillonella parvula,,74.0,8.6096,,39.0,4.5375,
Yale-TB210,712116,Actinomyces,Actinomyces sp. oral taxon 169,,479.0,55.7296,,37.0,4.3048,
Yale-TB210,2025658,Pseudomonas,Pseudomonas sp. NS1(2017),,637.0,74.1123,,31.0,3.6067,
Yale-TB210,573,Klebsiella,Klebsiella pneumoniae,,4.0,0.4654,,34.0,3.9558,
Yale-TB210,2789425,Actinomyces,Actinomyces sp. HMT 175,,178.0,20.7096,,43.0,5.0029,
Yale-TB210,78543,Pseudomonas,Pseudomonas migulae,,2.0,0.2327,,2.0,0.2327,
Yale-TB210,615,Serratia,Serratia marcescens,,1.0,0.1163,,0,0,
Yale-TB210,172042,Rothia,Rothia aeria,,190.0,22.1057,,235.0,27.3413,
Yale-TB210,1305738,Mycobacterium,Mycobacterium orygis,,68.0,7.9115,,54.0,6.2827,
Yale-TB210,300,Pseudomonas,Pseudomonas mendocina,,0,0,,2.0,0.2327,
Yale-TB210,2047,Rothia,Rothia dentocariosa,,415.0,48.2835,,450.0,52.3556,
Yale-TB210,3049954,Orthopneumovirus,Orthopneumovirus hominis,,8.0,0.9308,,6.0,0.6981,
Yale-TB210,39778,Veillonella,Veillonella dispar,,123.0,14.3105,,28.0,3.2577,
Yale-TB210,200451,Pseudomonas,Pseudomonas poae,,1160.0,134.961,,141.0,16.4048,
Yale-TB210,544580,Actinomyces,Actinomyces oris,,1275.0,148.341,,1224.0,142.407,
Yale-TB210,712435,Porphyromonas,Porphyromonas sp. oral taxon 275,,8.0,0.9308,,0,0,
Yale-TB210,1304,Streptococcus,Streptococcus salivarius,,2064.0,240.138,,1439.0,167.422,
Yale-TB210,1750,Arachnia,Arachnia propionica,,82.0,9.5404,,36.0,4.1885,
Yale-TB210,1773,Mycobacterium,Mycobacterium tuberculosis,,69902.0,8132.8,,68552.0,7975.74,
Yale-TB210,1659,Actinomyces,Actinomyces israelii,,144.0,16.7538,,61.0,7.0971,
Yale-TB210,1747,Cutibacterium,Cutibacterium acnes,,2.0,0.2327,,10.0,1.1635,
Yale-TB210,488,Neisseria,Neisseria mucosa,,25.0,2.9086,,12.0,1.3962,
Yale-TB210,1660,Schaalia,Schaalia odontolytica,,3002.0,349.27,,512.0,59.569,
Yale-TB210,28449,Neisseria,Neisseria subflava,,46.0,5.3519,,20.0,2.3269,
Yale-TB210,158836,Enterobacter,Enterobacter hormaechei,,9.0,1.0471,,1.0,0.1163,
Yale-TB210,729,Haemophilus,Haemophilus parainfluenzae,,12.0,1.3962,,0,0,
Yale-TB210,77133,"",uncultured bacterium,,141.0,16.4048,,90.0,10.4711,
Yale-TB210,1655,Actinomyces,Actinomyces naeslundii,,303.0,35.2528,,437.0,50.8431,
Yale-TB210,161899,Corynebacterium,Corynebacterium singulare,,0,0,,2.0,0.2327,
Yale-TB210,398694,Mycobacterium,Mycobacterium shinjukuense,,0,0,,5.0,0.5817,
Yale-TB194,303,Pseudomonas,Pseudomonas putida,,1963.0,176.609,,1026.0,92.3081,
Yale-TB194,1177574,Prevotella,Prevotella jejuni,,5.0,0.4498,,0,0,
Yale-TB194,615,Serratia,Serratia marcescens,,0,0,,1.0,0.09,
Yale-TB194,1750,Arachnia,Arachnia propionica,,4.0,0.3599,,3.0,0.2699,
Yale-TB194,641148,Neisseria,Neisseria sp. oral taxon 014,,5.0,0.4498,,2.0,0.1799,
Yale-TB194,544580,Actinomyces,Actinomyces oris,,29.0,2.6091,,30.0,2.6991,
Yale-TB194,1773,Mycobacterium,Mycobacterium tuberculosis,,125.0,11.2461,,132.0,11.8759,
Yale-TB194,55565,Actinomyces,Actinomyces graevenitzii,,27.0,2.4292,,20.0,1.7994,
Yale-TB194,1274359,Pseudomonas,Pseudomonas sihuiensis,,61.0,5.4881,,4.0,0.3599,
Yale-TB194,300,Pseudomonas,Pseudomonas mendocina,,222.0,19.9731,,216.0,19.4333,
Yale-TB194,1660,Schaalia,Schaalia odontolytica,,165.0,14.8449,,41.0,3.6887,
Yale-TB194,712623,Streptococcus,Streptococcus sp. oral taxon 061,,15.0,1.3495,,1.0,0.09,
Yale-TB194,1659,Actinomyces,Actinomyces israelii,,5.0,0.4498,,3.0,0.2699,
Yale-TB194,77133,"",uncultured bacterium,,10.0,0.8997,,0,0,
Yale-TB194,648,Aeromonas,Aeromonas caviae,,0,0,,1.0,0.09,
Yale-TB194,727,Haemophilus,Haemophilus influenzae,,0,0,,3.0,0.2699,
Yale-TB194,712116,Actinomyces,Actinomyces sp. oral taxon 169,,4.0,0.3599,,0,0,
Yale-TB194,1852377,Actinomyces,Actinomyces pacaensis,,16.0,1.4395,,0,0,
Yale-TB194,1304,Streptococcus,Streptococcus salivarius,,19.0,1.7094,,1.0,0.09,
Yale-TB194,47671,Lautropia,Lautropia mirabilis,,31.0,2.789,,31.0,2.789,
Yale-TB194,216778,Stenotrophomonas,Stenotrophomonas rhizophila,,211.0,18.9834,,44.0,3.9586,
Yale-TB194,287,Pseudomonas,Pseudomonas aeruginosa,,178.0,16.0145,,241.0,21.6825,
Yale-TB194,548,Klebsiella,Klebsiella aerogenes,,1.0,0.09,,16.0,1.4395,
Yale-TB194,1313,Streptococcus,Streptococcus pneumoniae,,28.0,2.5191,,75.0,6.7477,
Yale-TB194,28131,Prevotella,Prevotella intermedia,,3.0,0.2699,,2.0,0.1799,
Yale-TB194,52773,Schaalia,Schaalia meyeri,,5.0,0.4498,,2.0,0.1799,
Yale-TB194,712633,Streptococcus,Streptococcus sp. oral taxon 431,,31.0,2.789,,2.0,0.1799,
Yale-TB194,40324,Stenotrophomonas,Stenotrophomonas maltophilia,,149.0,13.4054,,52.0,4.6784,
Yale-TB194,1691904,Pseudomonas,Pseudomonas sediminis,,609.0,54.7911,,145.0,13.0455,
Yale-TB194,484,Neisseria,Neisseria flavescens,,0,0,,6.0,0.5398,
Yale-TB194,1303,Streptococcus,Streptococcus oralis,,29.0,2.6091,,17.0,1.5295,
Yale-TB194,2047,Rothia,Rothia dentocariosa,,22.0,1.9793,,22.0,1.9793,
Yale-TB194,29466,Veillonella,Veillonella parvula,,18.0,1.6194,,7.0,0.6298,
Yale-TB194,470565,Prevotella,Prevotella histicola,,4.0,0.3599,,3.0,0.2699,
Yale-TB194,172042,Rothia,Rothia aeria,,4.0,0.3599,,30.0,2.6991,
Yale-TB194,488,Neisseria,Neisseria mucosa,,96.0,8.637,,33.0,2.969,
Yale-TB194,1302,Streptococcus,Streptococcus gordonii,,3.0,0.2699,,3.0,0.2699,
Yale-TB194,1318,Streptococcus,Streptococcus parasanguinis,,10.0,0.8997,,22.0,1.9793,
Yale-TB194,158836,Enterobacter,Enterobacter hormaechei,,681.0,61.2689,,453.0,40.7559,
Yale-TB194,294,Pseudomonas,Pseudomonas fluorescens,,0,0,,16.0,1.4395,
Yale-TB194,3049954,Orthopneumovirus,Orthopneumovirus hominis,,2.0,0.1799,,0,0,
Yale-TB194,38284,Corynebacterium,Corynebacterium accolens,,4.0,0.3599,,1.0,0.09,
Yale-TB194,1655,Actinomyces,Actinomyces naeslundii,,8.0,0.7198,,4.0,0.3599,
Yale-TB194,43675,Rothia,Rothia mucilaginosa,,334.0,30.0496,,215.0,19.3433,
Yale-TB194,706438,Actinomyces,Actinomyces sp. oral taxon 171,,2.0,0.1799,,3.0,0.2699,
Yale-TB194,28037,Streptococcus,Streptococcus mitis,,72.0,6.4778,,49.0,4.4085,
Yale-TB194,39778,Veillonella,Veillonella dispar,,13.0,1.1696,,1.0,0.09,
Yale-TB194,301,Pseudomonas,Pseudomonas oleovorans,,173.0,15.5646,,242.0,21.7725,
Yale-TB194,729,Haemophilus,Haemophilus parainfluenzae,,37.0,3.3289,,22.0,1.9793,
Yale-TB194,1379,Gemella,Gemella haemolysans,,12.0,1.0796,,11.0,0.9897,
Yale-TB194,712435,Porphyromonas,Porphyromonas sp. oral taxon 275,,19.0,1.7094,,0,0,
Yale-TB194,28132,Prevotella,Prevotella melaninogenica,,9.0,0.8097,,7.0,0.6298,
Yale-TB194,573,Klebsiella,Klebsiella pneumoniae,,2083.0,187.405,,1787.0,160.775,
Yale-TB194,28449,Neisseria,Neisseria subflava,,28.0,2.5191,,8.0,0.7198,
Yale-TB194,489632,Pseudomonas,Pseudomonas chengduensis,,124.0,11.1561,,121.0,10.8862,
Yale-TB194,712122,Actinomyces,Actinomyces sp. oral taxon 414,,22.0,1.9793,,2.0,0.1799,
Yale-TB194,2610896,Streptococcus,Streptococcus sp. LPB0220,,13.0,1.1696,,0,0,
Yale-TB194,2789425,Actinomyces,Actinomyces sp. HMT 175,,6.0,0.5398,,0,0,
Yale-TB194,490,Neisseria,Neisseria sicca,,29.0,2.6091,,56.0,5.0383,
Yale-TB194,1056807,Morococcus,Morococcus cerebrosus,,86.0,7.7373,,25.0,2.2492,
Yale-TB194,2832643,"",Caudoviricetes sp.,,123.0,11.0662,,98.0,8.817,
Yale-TB194,137732,Granulicatella,Granulicatella elegans,,2.0,0.1799,,0,0,
Yale-TB202,1773,Mycobacterium,Mycobacterium tuberculosis,,239170.0,92470.5,,230491.0,89114.9,
Yale-TB202,40324,Stenotrophomonas,Stenotrophomonas maltophilia,,3.0,1.1599,,16.0,6.1861,
Yale-TB202,1274359,Pseudomonas,Pseudomonas sihuiensis,,0,0,,1.0,0.3866,
Yale-TB202,1852377,Actinomyces,Actinomyces pacaensis,,8720.0,3371.42,,5.0,1.9332,
Yale-TB202,2827834,"",Siphoviridae sp. ctJ0s2,,472.0,182.49,,48.0,18.5583,
Yale-TB202,648,Aeromonas,Aeromonas caviae,,20.0,7.7326,,0,0,
Yale-TB202,1302,Streptococcus,Streptococcus gordonii,,6130.0,2370.05,,3154.0,1219.43,
Yale-TB202,1660,Schaalia,Schaalia odontolytica,,447294.0,172938.0,,117268.0,45339.4,
Yale-TB202,28037,Streptococcus,Streptococcus mitis,,236494.0,91435.8,,138757.0,53647.7,
Yale-TB202,28151,Serratia,Serratia proteamaculans,,0,0,,2.0,0.7733,
Yale-TB202,706438,Actinomyces,Actinomyces sp. oral taxon 171,,6197.0,2395.95,,2475.0,956.911,
Yale-TB202,1313,Streptococcus,Streptococcus pneumoniae,,48430.0,18724.5,,92248.0,35665.9,
Yale-TB202,573,Klebsiella,Klebsiella pneumoniae,,10.0,3.8663,,359.0,138.8,
Yale-TB202,1656,Actinomyces,Actinomyces viscosus,,3515.0,1359.01,,5829.0,2253.67,
Yale-TB202,161899,Corynebacterium,Corynebacterium singulare,,2.0,0.7733,,9.0,3.4797,
Yale-TB202,172042,Rothia,Rothia aeria,,958.0,370.392,,6399.0,2474.05,
Yale-TB202,178339,Pauljensenia,Pauljensenia hongkongensis,,4375.0,1691.51,,547.0,211.487,
Yale-TB202,303,Pseudomonas,Pseudomonas putida,,7.0,2.7064,,4.0,1.5465,
Yale-TB202,376,Bradyrhizobium,Bradyrhizobium sp.,,3.0,1.1599,,11.0,4.2529,
Yale-TB202,28131,Prevotella,Prevotella intermedia,,1329.0,513.832,,386.0,149.239,
Yale-TB202,727,Haemophilus,Haemophilus influenzae,,2850.0,1101.9,,4167.0,1611.09,
Yale-TB202,2610896,Streptococcus,Streptococcus sp. LPB0220,,45789.0,17703.4,,1235.0,477.489,
Yale-TB202,1056807,Morococcus,Morococcus cerebrosus,,597.0,230.819,,1891.0,731.119,
Yale-TB202,488,Neisseria,Neisseria mucosa,,25265.0,9768.22,,6032.0,2332.16,
Yale-TB202,1747,Cutibacterium,Cutibacterium acnes,,79.0,30.5438,,183.0,70.7534,
Yale-TB202,1318,Streptococcus,Streptococcus parasanguinis,,37523.0,14507.5,,68293.0,26404.2,
Yale-TB202,28132,Prevotella,Prevotella melaninogenica,,4792.0,1852.73,,2238.0,865.279,
Yale-TB202,43675,Rothia,Rothia mucilaginosa,,74385.0,28759.5,,40583.0,15690.6,
Yale-TB202,1659,Actinomyces,Actinomyces israelii,,10710.0,4140.81,,4346.0,1680.3,
Yale-TB202,29466,Veillonella,Veillonella parvula,,8593.0,3322.32,,4714.0,1822.58,
Yale-TB202,55565,Actinomyces,Actinomyces graevenitzii,,17713.0,6848.39,,15458.0,5976.54,
Yale-TB202,1304,Streptococcus,Streptococcus salivarius,,73119.0,28270.0,,53549.0,20703.7,
Yale-TB202,484,Neisseria,Neisseria flavescens,,220.0,85.0588,,911.0,352.221,
Yale-TB202,615,Serratia,Serratia marcescens,,10.0,3.8663,,5.0,1.9332,
Yale-TB202,47671,Lautropia,Lautropia mirabilis,,4889.0,1890.24,,3881.0,1500.51,
Yale-TB202,470565,Prevotella,Prevotella histicola,,9825.0,3798.65,,7851.0,3035.44,
Yale-TB202,158836,Enterobacter,Enterobacter hormaechei,,2.0,0.7733,,20.0,7.7326,
Yale-TB202,544580,Actinomyces,Actinomyces oris,,57852.0,22367.4,,48755.0,18850.2,
Yale-TB202,641148,Neisseria,Neisseria sp. oral taxon 014,,1682.0,650.313,,505.0,195.248,
Yale-TB202,712633,Streptococcus,Streptococcus sp. oral taxon 431,,10777.0,4166.72,,1234.0,477.102,
Yale-TB202,1859,Frankia,Frankia alni,,1.0,0.3866,,0,0,
Yale-TB202,490,Neisseria,Neisseria sicca,,18768.0,7256.28,,22048.0,8524.43,
Yale-TB202,28449,Neisseria,Neisseria subflava,,1638.0,633.301,,1397.0,540.123,
Yale-TB202,2832643,"",Caudoviricetes sp.,,22326.0,8631.92,,15632.0,6043.81,
Yale-TB202,52773,Schaalia,Schaalia meyeri,,9430.0,3645.93,,2104.0,813.471,
Yale-TB202,712623,Streptococcus,Streptococcus sp. oral taxon 061,,12580.0,4863.81,,451.0,174.37,
Yale-TB202,1305738,Mycobacterium,Mycobacterium orygis,,849.0,328.249,,979.0,378.511,
Yale-TB202,1303,Streptococcus,Streptococcus oralis,,25180.0,9735.36,,27240.0,10531.8,
Yale-TB202,294,Pseudomonas,Pseudomonas fluorescens,,27.0,10.439,,2.0,0.7733,
Yale-TB202,39778,Veillonella,Veillonella dispar,,10158.0,3927.39,,2761.0,1067.49,
Yale-TB202,1177574,Prevotella,Prevotella jejuni,,2980.0,1152.16,,743.0,287.267,
Yale-TB202,2789425,Actinomyces,Actinomyces sp. HMT 175,,3391.0,1311.06,,460.0,177.85,
Yale-TB202,287,Pseudomonas,Pseudomonas aeruginosa,,46.0,17.785,,153.0,59.1545,
Yale-TB202,329,Ralstonia,Ralstonia pickettii,,6.0,2.3198,,4.0,1.5465,
Yale-TB202,1379,Gemella,Gemella haemolysans,,24956.0,9648.75,,17860.0,6905.22,
Yale-TB202,2715960,Bradyrhizobium,Bradyrhizobium sp. PSBB068,,21.0,8.1192,,0,0,
Yale-TB202,78331,Mycobacterium,Mycobacterium canetti,,2629.0,1016.45,,4452.0,1721.28,
Yale-TB202,712122,Actinomyces,Actinomyces sp. oral taxon 414,,14922.0,5769.3,,3605.0,1393.8,
Yale-TB202,712435,Porphyromonas,Porphyromonas sp. oral taxon 275,,3674.0,1420.48,,38.0,14.692,
Yale-TB202,548,Klebsiella,Klebsiella aerogenes,,2.0,0.7733,,7.0,2.7064,
Yale-TB202,1689,Bifidobacterium,Bifidobacterium dentium,,1193.0,461.25,,914.0,353.38,
Yale-TB202,190721,Ralstonia,Ralstonia insidiosa,,4.0,1.5465,,3.0,1.1599,
Yale-TB202,216816,Bifidobacterium,Bifidobacterium longum,,50.0,19.3315,,88.0,34.0235,
Yale-TB202,712116,Actinomyces,Actinomyces sp. oral taxon 169,,19225.0,7432.98,,2869.0,1109.24,
Yale-TB202,301,Pseudomonas,Pseudomonas oleovorans,,2.0,0.7733,,0,0,
Yale-TB202,1750,Arachnia,Arachnia propionica,,622.0,240.484,,342.0,132.228,
Yale-TB202,398694,Mycobacterium,Mycobacterium shinjukuense,,3.0,1.1599,,84.0,32.477,
Yale-TB202,137732,Granulicatella,Granulicatella elegans,,22274.0,8611.81,,18341.0,7091.19,
Yale-TB202,1655,Actinomyces,Actinomyces naeslundii,,11320.0,4376.66,,13751.0,5316.56,
Yale-TB202,2047,Rothia,Rothia dentocariosa,,2413.0,932.94,,2030.0,784.86,
Yale-TB202,729,Haemophilus,Haemophilus parainfluenzae,,12936.0,5001.45,,7795.0,3013.79,
Yale-TB202,38284,Corynebacterium,Corynebacterium accolens,,1.0,0.3866,,2.0,0.7733,
Yale-TB202,77133,"",uncultured bacterium,,1804.0,697.482,,684.0,264.455,
Yale-TB202,43990,Corynebacterium,Corynebacterium segmentosum,,0,0,,1.0,0.3866,
Yale-TB204,1747,Cutibacterium,Cutibacterium acnes,,4.0,0.521,,3.0,0.3908,
Yale-TB204,28037,Streptococcus,Streptococcus mitis,,227.0,29.5667,,155.0,20.1887,
Yale-TB204,1656,Actinomyces,Actinomyces viscosus,,46.0,5.9915,,34.0,4.4285,
Yale-TB204,78331,Mycobacterium,Mycobacterium canetti,,0,0,,2.0,0.2605,
Yale-TB204,480,Moraxella,Moraxella catarrhalis,,0,0,,1.0,0.1303,
Yale-TB204,2047,Rothia,Rothia dentocariosa,,128.0,16.672,,82.0,10.6805,
Yale-TB204,216816,Bifidobacterium,Bifidobacterium longum,,1.0,0.1303,,2.0,0.2605,
Yale-TB204,1750,Arachnia,Arachnia propionica,,4.0,0.521,,2.0,0.2605,
Yale-TB204,287,Pseudomonas,Pseudomonas aeruginosa,,0,0,,1.0,0.1303,
Yale-TB204,1852377,Actinomyces,Actinomyces pacaensis,,21.0,2.7353,,0,0,
Yale-TB204,1773,Mycobacterium,Mycobacterium tuberculosis,,586.0,76.3264,,568.0,73.9819,
Yale-TB204,1404864,Bradyrhizobium,Bradyrhizobium cosmicum,,0,0,,2.0,0.2605,
Yale-TB204,2789425,Actinomyces,Actinomyces sp. HMT 175,,46.0,5.9915,,9.0,1.1723,
Yale-TB204,1303,Streptococcus,Streptococcus oralis,,104.0,13.546,,74.0,9.6385,
Yale-TB204,544580,Actinomyces,Actinomyces oris,,179.0,23.3147,,251.0,32.6927,
Yale-TB204,2610896,Streptococcus,Streptococcus sp. LPB0220,,55.0,7.1637,,1.0,0.1303,
Yale-TB204,1655,Actinomyces,Actinomyces naeslundii,,144.0,18.756,,110.0,14.3275,
Yale-TB204,158836,Enterobacter,Enterobacter hormaechei,,0,0,,1.0,0.1303,
Yale-TB204,484,Neisseria,Neisseria flavescens,,7.0,0.9117,,13.0,1.6933,
Yale-TB204,43675,Rothia,Rothia mucilaginosa,,440.0,57.3099,,239.0,31.1297,
Yale-TB204,1056807,Morococcus,Morococcus cerebrosus,,5.0,0.6512,,0,0,
Yale-TB204,729,Haemophilus,Haemophilus parainfluenzae,,14.0,1.8235,,8.0,1.042,
Yale-TB204,29466,Veillonella,Veillonella parvula,,14.0,1.8235,,6.0,0.7815,
Yale-TB204,712633,Streptococcus,Streptococcus sp. oral taxon 431,,32.0,4.168,,3.0,0.3908,
Yale-TB204,1304,Streptococcus,Streptococcus salivarius,,398.0,51.8394,,263.0,34.2557,
Yale-TB204,28131,Prevotella,Prevotella intermedia,,19.0,2.4748,,15.0,1.9538,
Yale-TB204,1318,Streptococcus,Streptococcus parasanguinis,,69.0,8.9872,,134.0,17.4535,
Yale-TB204,488,Neisseria,Neisseria mucosa,,13.0,1.6933,,2.0,0.2605,
Yale-TB204,172042,Rothia,Rothia aeria,,4.0,0.521,,15.0,1.9538,
Yale-TB204,490,Neisseria,Neisseria sicca,,5.0,0.6512,,7.0,0.9117,
Yale-TB204,712122,Actinomyces,Actinomyces sp. oral taxon 414,,31.0,4.0378,,4.0,0.521,
Yale-TB204,1689,Bifidobacterium,Bifidobacterium dentium,,7.0,0.9117,,7.0,0.9117,
Yale-TB204,1302,Streptococcus,Streptococcus gordonii,,87.0,11.3317,,52.0,6.773,
Yale-TB204,77133,"",uncultured bacterium,,40.0,5.21,,1.0,0.1303,
Yale-TB204,1177574,Prevotella,Prevotella jejuni,,184.0,23.966,,32.0,4.168,
Yale-TB204,52773,Schaalia,Schaalia meyeri,,42.0,5.4705,,16.0,2.084,
Yale-TB204,178339,Pauljensenia,Pauljensenia hongkongensis,,24.0,3.126,,2.0,0.2605,
Yale-TB204,706438,Actinomyces,Actinomyces sp. oral taxon 171,,191.0,24.8777,,67.0,8.7267,
Yale-TB204,2832643,"",Caudoviricetes sp.,,93.0,12.1132,,70.0,9.1175,
Yale-TB204,1313,Streptococcus,Streptococcus pneumoniae,,80.0,10.42,,214.0,27.8735,
Yale-TB204,1659,Actinomyces,Actinomyces israelii,,40.0,5.21,,16.0,2.084,
Yale-TB204,470565,Prevotella,Prevotella histicola,,93.0,12.1132,,75.0,9.7687,
Yale-TB204,712116,Actinomyces,Actinomyces sp. oral taxon 169,,190.0,24.7475,,5.0,0.6512,
Yale-TB204,39778,Veillonella,Veillonella dispar,,16.0,2.084,,3.0,0.3908,
Yale-TB204,3049954,Orthopneumovirus,Orthopneumovirus hominis,,2.0,0.2605,,2.0,0.2605,
Yale-TB204,28132,Prevotella,Prevotella melaninogenica,,98.0,12.7645,,48.0,6.252,
Yale-TB204,55565,Actinomyces,Actinomyces graevenitzii,,121.0,15.7602,,91.0,11.8527,
Yale-TB204,1660,Schaalia,Schaalia odontolytica,,1221.0,159.035,,160.0,20.84,
Yale-TB204,28449,Neisseria,Neisseria subflava,,52.0,6.773,,37.0,4.8192,
Yale-TB204,47671,Lautropia,Lautropia mirabilis,,34.0,4.4285,,28.0,3.647,
Yale-TB204,712435,Porphyromonas,Porphyromonas sp. oral taxon 275,,10.0,1.3025,,0,0,
Yale-TB204,712623,Streptococcus,Streptococcus sp. oral taxon 061,,29.0,3.7773,,0,0,
Yale-TB204,1379,Gemella,Gemella haemolysans,,12.0,1.563,,8.0,1.042,
Yale-TB215,488,Neisseria,Neisseria mucosa,,1308.0,258.908,,494.0,97.7833,
Yale-TB215,161899,Corynebacterium,Corynebacterium singulare,,1055.0,208.829,,0,0,
Yale-TB215,2789425,Actinomyces,Actinomyces sp. HMT 175,,2746.0,543.549,,526.0,104.117,
Yale-TB215,2047,Rothia,Rothia dentocariosa,,306.0,60.5703,,606.0,119.953,
Yale-TB215,300,Pseudomonas,Pseudomonas mendocina,,2.0,0.3959,,0,0,
Yale-TB215,648,Aeromonas,Aeromonas caviae,,6.0,1.1877,,1.0,0.1979,
Yale-TB215,1859,Frankia,Frankia alni,,10.0,1.9794,,3.0,0.5938,
Yale-TB215,480,Moraxella,Moraxella catarrhalis,,1.0,0.1979,,1.0,0.1979,
Yale-TB215,729,Haemophilus,Haemophilus parainfluenzae,,21603.0,4276.14,,13212.0,2615.21,
Yale-TB215,38284,Corynebacterium,Corynebacterium accolens,,7.0,1.3856,,0,0,
Yale-TB215,43675,Rothia,Rothia mucilaginosa,,55533.0,10992.3,,28801.0,5700.93,
Yale-TB215,1852377,Actinomyces,Actinomyces pacaensis,,38971.0,7714.0,,129.0,25.5345,
Yale-TB215,376,Bradyrhizobium,Bradyrhizobium sp.,,1.0,0.1979,,4.0,0.7918,
Yale-TB215,1689,Bifidobacterium,Bifidobacterium dentium,,464.0,91.8451,,356.0,70.4674,
Yale-TB215,28132,Prevotella,Prevotella melaninogenica,,33863.0,6702.91,,15527.0,3073.45,
Yale-TB215,200451,Pseudomonas,Pseudomonas poae,,102.0,20.1901,,0,0,
Yale-TB215,2715960,Bradyrhizobium,Bradyrhizobium sp. PSBB068,,2.0,0.3959,,0,0,
Yale-TB215,294,Pseudomonas,Pseudomonas fluorescens,,0,0,,2.0,0.3959,
Yale-TB215,1313,Streptococcus,Streptococcus pneumoniae,,5789.0,1145.89,,21925.0,4339.88,
Yale-TB215,137732,Granulicatella,Granulicatella elegans,,4991.0,987.929,,3701.0,732.583,
Yale-TB215,1177574,Prevotella,Prevotella jejuni,,10665.0,2111.05,,2583.0,511.284,
Yale-TB215,484,Neisseria,Neisseria flavescens,,28.0,5.5424,,307.0,60.7682,
Yale-TB215,1379,Gemella,Gemella haemolysans,,15645.0,3096.8,,10784.0,2134.61,
